Date,Open,High,Low,Close,Volume
2012-11-16,630.4527,633.1856,622.5922,627.4962,118301398.0
2012-11-19,620.1541,624.3175,611.6478,612.7102,42014551.0
2012-11-20,613.3376,621.5735,611.5298,617.1932,82179587.0
2012-11-21,616.2734,617.0705,605.9014,614.706,53551472.0
2012-11-22,614.0533,616.246,606.859,612.8699,63983283.0
2012-11-23,611.8233,613.2298,599.1163,604.7867,39481359.0
2012-11-26,605.4,609.8872,600.4699,609.8842,60975651.0
2012-11-27,608.905,611.4941,605.2939,608.0018,52670606.0
2012-11-28,605.5479,609.6643,603.2309,603.2309,89075405.0
2012-11-29,607.7592,626.8788,606.603,623.9605,69162054.0
2012-11-30,624.6302,631.0464,616.8401,627.9605,111763820.0
2012-12-03,628.3152,634.1362,625.9784,631.0117,63142867.0
2012-12-04,629.9435,630.5133,625.9418,627.9456,73220074.0
2012-12-05,629.7637,632.7663,627.4038,630.8711,54049919.0
2012-12-06,621.2527,622.8592,614.0796,614.6952,33925224.0
2012-12-07,614.6634,616.7595,604.2256,614.4346,97974437.0
2012-12-10,618.8525,624.3779,613.8637,624.3779,80680634.0
2012-12-11,623.3174,624.3531,604.5206,605.593,79896066.0
2012-12-12,606.1957,616.6511,604.2975,609.8416,143256223.0
2012-12-13,610.4001,626.3466,610.3697,618.2258,57207121.0
2012-12-14,620.0227,627.8551,617.5369,624.7404,99498759.0
2012-12-17,625.7081,628.8008,620.545,627.6016,76352718.0
2012-12-18,626.737,630.1154,624.1853,624.1853,57549851.0
2012-12-19,624.3922,631.7507,620.766,626.7925,84517278.0
2012-12-20,626.8449,632.2125,624.3614,626.9976,167583839.0
2012-12-21,629.2303,639.8051,628.5582,634.6753,74537677.0
2012-12-24,634.5907,644.2329,633.2336,634.1703,78692989.0
2012-12-25,629.3691,631.2956,622.8097,624.2463,74256671.0
2012-12-26,621.799,625.2334,618.4272,619.2161,50095337.0
2012-12-27,619.4933,627.2197,616.6241,622.3771,79733549.0
2012-12-28,623.919,627.476,620.7347,627.2812,34891754.0
2012-12-31,627.8418,638.6975,627.5393,629.7449,34199481.0
2013-01-01,630.2185,632.5198,625.3678,631.1491,67599479.0
2013-01-02,630.4974,634.8621,626.8793,628.4089,100503738.0
2013-01-03,630.5021,632.1707,629.1826,630.8696,61592369.0
2013-01-04,630.7715,634.9035,629.2785,630.2764,107950321.0
2013-01-07,630.8662,636.2727,625.6507,634.2993,55911596.0
2013-01-08,637.2101,640.9089,635.9927,640.6481,35522852.0
2013-01-09,642.9543,651.5847,640.5231,650.02,113419001.0
2013-01-10,651.211,657.7649,650.1391,655.1734,80586975.0
2013-01-11,654.6667,657.9232,649.0013,649.208,68234486.0
2013-01-14,649.1616,651.3369,645.5457,648.1813,36915471.0
2013-01-15,647.2875,649.3115,642.0728,642.5681,156138432.0
2013-01-16,642.243,645.1687,638.1264,639.7482,46974476.0
2013-01-17,640.4245,645.0591,636.8157,645.0591,95477512.0
2013-01-18,645.7324,654.7696,645.0954,653.4018,90903553.0
2013-01-21,653.781,660.8944,652.9888,656.4693,69148905.0
2013-01-22,656.4641,657.4615,651.8797,656.4555,98685693.0
2013-01-23,655.9455,656.3492,648.3549,654.7138,112439584.0
2013-01-24,656.8088,668.4457,656.4265,667.9859,71473056.0
2013-01-25,668.4972,674.2181,666.7255,670.805,62614453.0
2013-01-28,668.2233,668.2233,662.0272,662.6947,50451540.0
2013-01-29,669.2223,673.5202,667.6235,672.8236,70984854.0
2013-01-30,674.972,681.727,673.7513,680.9244,129727183.0
2013-01-31,680.7766,681.8281,674.5621,679.4363,110884049.0
2013-02-01,679.2389,682.9266,678.0724,678.8101,75506005.0
2013-02-04,678.622,678.6247,672.4174,675.673,86204370.0
2013-02-05,675.2491,678.8614,674.1612,674.6989,59810646.0
2013-02-06,675.9612,682.1912,675.7556,680.5834,53926564.0
2013-02-07,678.8689,679.1999,675.9878,677.2199,57061330.0
2013-02-08,677.9478,681.455,675.9341,681.2519,84969009.0
2013-02-11,675.9417,675.9596,664.6272,664.7884,49719744.0
2013-02-12,664.7239,668.4962,661.2386,664.5188,66742482.0
2013-02-13,666.1414,672.3896,663.5139,671.1426,68566528.0
2013-02-14,673.3964,683.7258,673.077,682.028,50712596.0
2013-02-15,681.2573,684.2728,678.3713,679.5482,45031211.0
2013-02-18,679.6361,684.1291,675.2331,681.4318,88736381.0
2013-02-19,681.7306,686.3349,678.6142,685.2593,58857370.0
2013-02-20,682.693,682.8092,677.2182,679.7043,81158587.0
2013-02-21,682.1079,692.9847,681.6435,688.5434,61357044.0
2013-02-22,680.0693,681.501,669.9227,670.5373,70710701.0
2013-02-25,672.392,679.6515,670.4963,678.7282,46715248.0
2013-02-26,677.6479,683.6301,676.3648,676.769,55333941.0
2013-02-27,677.2845,679.9596,674.693,678.1315,67440555.0
2013-02-28,678.5143,687.4874,675.6325,682.8762,97896999.0
2013-03-01,684.7774,691.7689,682.3758,691.1484,62286722.0
2013-03-04,687.5546,690.1892,680.2497,681.2418,75838270.0
2013-03-05,682.5904,685.6362,679.2562,683.5791,97639188.0
2013-03-06,684.5918,690.9367,681.606,688.4152,152962619.0
2013-03-07,689.7683,693.188,685.1391,692.7891,61416154.0
2013-03-08,699.272,705.0483,696.8559,704.9906,147634728.0
2013-03-11,704.2001,705.6579,698.6926,699.6433,131957931.0
2013-03-12,699.206,702.2002,689.6351,689.9185,74546961.0
2013-03-13,691.7002,699.1581,690.4891,697.9869,142101802.0
2013-03-14,701.1354,704.919,699.0434,703.4985,58062620.0
2013-03-15,703.6702,707.9777,702.0692,704.5401,66727356.0
2013-03-18,705.7239,711.2152,705.167,707.4552,54257490.0
2013-03-19,706.4795,706.7715,702.5543,705.6041,88045980.0
2013-03-20,707.5003,709.9086,705.2522,709.3686,44462007.0
2013-03-21,704.4237,704.7654,697.696,697.8905,70799123.0
2013-03-22,698.3438,706.3306,697.9304,700.2566,62689516.0
2013-03-25,701.659,706.8209,699.4909,704.4535,69006338.0
2013-03-26,708.8256,720.8588,708.8256,720.8588,73983603.0
2013-03-27,719.4124,720.183,712.6572,715.6076,47536795.0
2013-03-28,717.73,730.6919,711.042,729.7751,78198741.0
2013-03-29,733.0003,740.1101,732.2506,738.3156,37202470.0
2013-04-01,738.0065,738.6483,725.8915,728.0963,105637654.0
2013-04-02,739.2979,751.8132,738.8907,750.286,57450976.0
2013-04-03,749.5244,758.0772,746.8206,747.6543,55810383.0
2013-04-04,746.7659,747.794,743.2395,746.4696,36801174.0
2013-04-05,746.299,749.1369,738.6023,744.9738,61741820.0
2013-04-08,748.5364,756.8562,745.4953,755.61,67320228.0
2013-04-09,756.3054,759.3922,753.4782,758.5755,74281844.0
2013-04-10,759.1064,764.066,758.2465,761.9205,73482439.0
2013-04-11,764.0077,766.3925,759.4697,766.3525,92245777.0
2013-04-12,766.9049,771.8581,766.4966,769.7307,70557258.0
2013-04-15,771.876,780.8853,771.7686,778.0893,64748126.0
2013-04-16,777.5204,782.6682,773.6288,775.7962,64429627.0
2013-04-17,774.8604,775.9662,768.4673,768.8654,59929936.0
2013-04-18,767.6212,769.3953,763.5107,764.1159,46407899.0
2013-04-19,766.1138,768.0104,763.2866,767.8718,55399173.0
2013-04-22,765.7721,767.7193,749.7872,750.0798,42801806.0
2013-04-23,749.0662,749.4473,743.5092,745.3107,75939973.0
2013-04-24,749.6091,754.9763,747.3414,752.9692,45719080.0
2013-04-25,750.3801,751.6387,742.435,742.435,78940838.0
2013-04-26,741.9059,745.5744,737.018,741.4006,80488132.0
2013-04-29,741.9214,747.8243,739.9448,742.8398,62072132.0
2013-04-30,738.5938,738.8241,732.3719,734.7699,96088639.0
2013-05-01,733.8142,740.1575,729.0282,730.7271,33854703.0
2013-05-02,729.5245,731.8263,726.4183,728.1436,83124534.0
2013-05-03,734.2837,740.3576,732.767,739.8032,99430922.0
2013-05-06,739.9003,746.2504,738.9712,740.7346,83659293.0
2013-05-07,739.176,739.176,727.0296,731.3902,65577506.0
2013-05-08,727.8481,728.8146,719.3143,719.391,112351930.0
2013-05-09,718.9863,726.0124,715.5438,716.0913,84123255.0
2013-05-10,715.6517,717.1425,707.2201,714.5511,145182484.0
2013-05-13,714.1216,716.7965,709.9208,713.0261,50602334.0
2013-05-14,712.018,713.011,709.737,711.2179,70182211.0
2013-05-15,711.0513,711.3771,703.8322,708.0772,54396027.0
2013-05-16,707.4383,708.4946,699.1478,700.493,45885054.0
2013-05-17,701.4501,707.986,699.3781,702.9713,55186399.0
2013-05-20,704.2417,722.7252,704.1324,714.8369,61365114.0
2013-05-21,714.4402,716.9635,712.5998,714.006,47558953.0
2013-05-22,714.9857,721.3429,713.8249,720.079,73109441.0
2013-05-23,720.2731,721.8633,717.3439,720.6806,115172498.0
2013-05-24,723.7392,730.0791,719.238,729.3718,58947515.0
2013-05-27,729.3458,735.4458,726.5469,728.8335,118473504.0
2013-05-28,731.2412,735.8909,730.2493,733.6429,71966482.0
2013-05-29,735.0907,740.0232,734.3045,738.8074,73780504.0
2013-05-30,738.5299,740.9075,735.3677,737.478,49860365.0
2013-05-31,737.8421,744.0493,736.4364,741.5821,82772957.0
2013-06-03,744.0495,748.8389,743.1013,747.6814,89195276.0
2013-06-04,743.7377,743.7377,739.3934,741.5838,49257893.0
2013-06-05,742.5975,744.7952,739.0985,743.9253,48909125.0
2013-06-06,748.3481,756.1746,748.146,755.7604,74540753.0
2013-06-07,757.1079,760.2423,755.5982,758.6494,113809851.0
2013-06-10,757.2849,759.5595,749.8554,752.6064,59126700.0
2013-06-11,752.9545,758.6771,752.3613,753.4192,121414746.0
2013-06-12,753.4047,756.1564,748.3772,752.4037,79779044.0
2013-06-13,751.5214,752.0871,748.5207,750.6369,56137384.0
2013-06-14,751.667,755.7334,747.9509,754.1067,102613861.0
2013-06-17,754.1594,759.6391,752.4821,756.3309,120938326.0
2013-06-18,756.016,760.5817,754.2152,755.3441,79360445.0
2013-06-19,755.2867,757.521,750.2472,755.1782,71869533.0
2013-06-20,754.8901,759.4985,753.9425,754.4799,66327275.0
2013-06-21,755.109,757.4758,752.0679,755.4645,64790811.0
2013-06-24,754.7955,754.8011,751.0782,753.9683,97889966.0
2013-06-25,755.6441,761.0734,753.5859,761.0449,66993876.0
2013-06-26,765.1089,769.5796,763.7321,769.0659,86184812.0
2013-06-27,769.0725,772.5296,768.5714,769.0856,84036825.0
2013-06-28,770.5552,774.4887,768.6057,774.2001,85662981.0
2013-07-01,775.9712,782.4525,774.8165,781.6879,45856442.0
2013-07-02,781.5481,787.6563,777.995,779.2861,61094743.0
2013-07-03,781.3248,786.9368,781.3248,783.6239,70170014.0
2013-07-04,784.3945,790.5903,783.5761,788.0292,97519854.0
2013-07-05,787.7583,790.1071,785.8863,786.9599,68199096.0
2013-07-08,787.0801,792.2243,785.9147,787.5443,118613436.0
2013-07-09,787.2113,790.2841,784.0783,785.9907,72419412.0
2013-07-10,786.0261,786.2298,781.7474,786.2298,71440574.0
2013-07-11,786.2566,788.7672,784.9148,786.3724,38398291.0
2013-07-12,786.4467,791.6328,785.525,788.7506,67333338.0
2013-07-15,789.3083,795.6008,788.1537,790.7309,66102697.0
2013-07-16,793.2986,799.963,793.0895,798.672,34571363.0
2013-07-17,799.4838,805.1011,798.9814,801.7365,54302089.0
2013-07-18,797.4488,798.3645,793.5399,793.6047,82417391.0
2013-07-19,796.0018,801.0391,795.7235,800.303,60727572.0
2013-07-22,801.5785,807.4287,801.2971,803.1388,96407275.0
2013-07-23,803.4323,807.8033,801.6213,806.9104,81087672.0
2013-07-24,807.0511,809.6399,805.5207,808.1159,29479239.0
2013-07-25,807.3869,811.391,806.0256,806.3476,39928420.0
2013-07-26,804.3572,805.4152,799.1173,799.5469,76210669.0
2013-07-29,800.4406,810.0013,799.5415,808.8715,41638142.0
2013-07-30,808.1326,809.0169,803.0723,805.6806,70972230.0
2013-07-31,805.822,807.331,800.2831,806.5422,70837036.0
2013-08-01,806.2172,807.0786,802.9447,805.8629,56837254.0
2013-08-02,802.7937,804.6566,800.3907,801.3997,30534108.0
2013-08-05,802.8251,808.8037,799.8404,805.603,49728773.0
2013-08-06,805.5135,809.6843,800.7343,802.3113,44000104.0
2013-08-07,805.2429,809.6334,804.9347,809.202,72189849.0
2013-08-08,808.8899,810.3034,801.9256,803.7183,61051439.0
2013-08-09,803.0564,806.0716,800.006,801.6279,118342900.0
2013-08-12,801.908,804.8484,799.4246,804.5712,35918498.0
2013-08-13,802.8655,804.9651,797.7253,798.7913,42570374.0
2013-08-14,800.0963,807.19,799.8369,805.2913,31282815.0
2013-08-15,803.9769,804.576,794.7841,796.8708,47858048.0
2013-08-16,797.8035,805.114,797.7482,800.9238,28931634.0
2013-08-19,801.6739,803.1979,797.1859,802.8031,81699337.0
2013-08-20,804.6436,808.668,804.1787,806.9061,100839009.0
2013-08-21,808.5637,813.4131,806.4675,812.5597,57145230.0
2013-08-22,811.5092,814.3971,807.5791,810.3356,84479136.0
2013-08-23,809.7981,811.9098,806.3598,808.7914,50367060.0
2013-08-26,808.9557,812.5284,804.7662,810.4229,66332110.0
2013-08-27,814.2887,819.0591,813.1229,818.2664,63646428.0
2013-08-28,817.1575,818.0509,815.3335,816.295,69374651.0
2013-08-29,815.7178,817.1438,809.8963,813.4137,69986969.0
2013-08-30,811.9415,816.1733,808.5762,810.326,122925225.0
2013-09-02,812.7698,818.8184,812.3258,815.7269,54227084.0
2013-09-03,817.6356,820.1601,815.2708,820.0313,44123985.0
2013-09-04,819.6503,822.0241,813.9403,817.5867,63240799.0
2013-09-05,815.807,816.5285,810.5086,810.5086,55524654.0
2013-09-06,810.2572,811.7275,806.5858,809.6409,113062575.0
2013-09-09,812.9508,817.0785,812.1057,816.4786,59908513.0
2013-09-10,815.8547,819.9461,813.3046,813.6553,85648130.0
2013-09-11,813.8508,819.3042,813.2883,814.6881,85096878.0
2013-09-12,813.7011,813.851,808.5995,812.0873,77872364.0
2013-09-13,811.8595,812.9801,809.5079,811.1067,76583568.0
2013-09-16,811.6118,817.831,811.204,812.4296,46016522.0
2013-09-17,812.6057,819.4206,812.4823,815.6481,26290999.0
2013-09-18,816.11,817.9146,810.6704,817.771,63127063.0
2013-09-19,823.1593,828.1369,823.0266,827.2876,48045108.0
2013-09-20,828.7945,834.6624,826.9236,832.4751,84236199.0
2013-09-23,827.8757,829.1293,823.2902,824.1782,95586209.0
2013-09-24,830.9511,835.3789,829.9266,833.6856,53565059.0
2013-09-25,831.7602,833.3713,825.9985,829.2868,59100629.0
2013-09-26,829.4809,834.1072,828.6961,830.114,67312309.0
2013-09-27,827.7095,829.6013,825.5016,825.8019,45230246.0
2013-09-30,826.7192,832.204,826.2431,828.1361,74466981.0
2013-10-01,829.6836,833.7008,826.4589,833.0911,55380159.0
2013-10-02,832.9434,833.7844,827.7661,831.8383,75139636.0
2013-10-03,834.5239,840.1523,833.7129,839.3384,40432370.0
2013-10-04,838.429,842.5759,834.8524,835.8256,101504024.0
2013-10-07,836.8267,843.9948,836.1814,841.9901,59063021.0
2013-10-08,841.2129,844.3584,837.8323,838.9185,85368447.0
2013-10-09,843.5233,848.9888,842.296,847.6506,41118192.0
2013-10-10,847.4596,849.2234,843.8843,845.5015,61789482.0
2013-10-11,845.175,847.0193,841.8182,842.2744,52987824.0
2013-10-14,841.0952,841.9876,834.8971,838.466,66014820.0
2013-10-15,838.4458,842.3891,838.3315,838.3315,72693040.0
2013-10-16,837.6613,841.8033,835.0699,835.6114,189627199.0
2013-10-17,831.8971,835.0563,827.1113,827.1113,44523270.0
2013-10-18,827.5694,832.1124,824.8137,830.9515,63593363.0
2013-10-21,830.7578,832.4032,826.4021,830.1281,43269392.0
2013-10-22,830.8402,835.9511,830.2533,835.3268,65557645.0
2013-10-23,835.3278,839.5986,834.5381,835.6108,45056557.0
2013-10-24,834.6519,836.825,829.985,832.1324,59220627.0
2013-10-25,831.9957,832.076,826.8114,830.9538,60218832.0
2013-10-28,833.8685,839.0827,833.764,838.4606,54323434.0
2013-10-29,840.2364,840.9325,838.0137,840.8679,121999328.0
2013-10-30,841.1956,847.1651,839.2649,844.5497,44057676.0
2013-10-31,842.3575,843.636,836.093,838.2995,65185277.0
2013-11-01,842.0593,848.3709,841.7091,845.2531,116625412.0
2013-11-04,845.7993,853.3385,845.7993,847.5369,88268416.0
2013-11-05,845.8666,846.0014,838.5994,841.5924,53392566.0
2013-11-06,840.607,840.7329,832.7102,835.2363,122014073.0
2013-11-07,837.0626,842.2937,836.3698,838.3766,40574463.0
2013-11-08,840.3506,842.4693,839.1901,841.9914,42183789.0
2013-11-11,842.0214,842.8339,837.2933,842.1371,174653762.0
2013-11-12,841.1968,841.9765,837.8754,840.1284,52904765.0
2013-11-13,836.8849,838.9803,830.5521,831.6596,88451271.0
2013-11-14,826.2983,826.8658,819.2788,820.2866,55019826.0
2013-11-15,817.1184,818.9018,809.358,813.7807,136513520.0
2013-11-18,814.1147,820.6575,812.3012,817.298,80832157.0
2013-11-19,819.6206,828.6681,812.6255,825.8508,69756168.0
2013-11-20,825.0419,828.1449,821.7267,823.5803,105032108.0
2013-11-21,826.122,828.6318,825.2452,827.2705,36842716.0
2013-11-22,826.6579,828.3437,819.1779,823.0175,78962113.0
2013-11-25,823.1258,827.4893,819.043,823.39,50485529.0
2013-11-26,825.1166,830.7437,823.7226,828.3214,96258822.0
2013-11-27,826.2191,828.1108,822.4353,823.6496,52031639.0
2013-11-28,822.4785,824.4006,819.0855,819.1586,74290468.0
2013-11-29,819.4109,824.5934,817.141,820.079,83888213.0
2013-12-02,817.7412,817.7521,812.3061,812.6466,117988036.0
2013-12-03,812.3509,816.7,810.3074,810.3074,136048759.0
2013-12-04,809.7589,810.9389,807.6404,809.3652,37840763.0
2013-12-05,807.9417,812.7151,794.9842,795.7564,76848584.0
2013-12-06,794.3225,800.4849,791.8228,791.8228,77717611.0
2013-12-09,793.1489,803.6425,792.9256,796.8585,42697113.0
2013-12-10,793.5837,796.929,786.6975,787.4168,76920308.0
2013-12-11,786.8503,788.1317,782.4384,785.6631,87833682.0
2013-12-12,785.692,791.6697,781.4929,786.7963,119493789.0
2013-12-13,787.7494,793.7127,786.1103,793.4744,63299878.0
2013-12-16,795.2507,802.826,792.902,799.9684,62158739.0
2013-12-17,802.8673,805.9852,801.9361,805.6149,42398592.0
2013-12-18,805.8895,809.1701,802.4383,807.5424,91224890.0
2013-12-19,807.5908,814.2056,807.3865,808.2872,29004662.0
2013-12-20,808.2599,810.9724,804.5109,808.1429,91630628.0
2013-12-23,808.9156,812.0143,806.1579,809.801,61895910.0
2013-12-24,812.0161,814.0102,810.0962,813.7231,101909143.0
2013-12-25,813.0027,813.933,808.7801,810.948,74262301.0
2013-12-26,810.045,810.5152,800.3977,803.1715,56534495.0
2013-12-27,806.2716,810.0881,804.4902,809.3671,67501323.0
2013-12-30,809.5166,815.0842,808.9269,809.785,86354833.0
2013-12-31,808.6383,809.8589,805.4604,807.2134,63285201.0
2014-01-01,805.2313,807.278,802.8009,803.6371,118530790.0
2014-01-02,804.5216,810.422,803.9181,806.3985,56792157.0
2014-01-03,807.8311,812.0136,804.1809,810.3985,109729407.0
2014-01-06,810.8264,814.7148,808.4235,811.2228,88225236.0
2014-01-07,810.6515,811.8733,803.6218,805.6231,61461582.0
2014-01-08,806.6139,812.6741,806.1251,811.7662,43948064.0
2014-01-09,812.2443,814.0711,810.1702,813.88,23151568.0
2014-01-10,813.4688,814.6015,809.0854,812.1729,53003491.0
2014-01-13,812.2439,815.6624,809.8597,813.9601,90269464.0
2014-01-14,816.5596,827.535,815.6624,827.3308,58640270.0
2014-01-15,828.9628,832.4065,828.5892,830.4562,52910827.0
2014-01-16,833.2154,838.6823,833.2154,836.8014,53598563.0
2014-01-17,835.2461,836.631,831.0884,832.1434,117978528.0
2014-01-20,831.5423,833.0549,828.1019,828.7444,75684810.0
2014-01-21,829.2969,831.4914,826.0337,830.1075,98785855.0
2014-01-22,830.3621,835.8773,830.3621,832.2917,81301701.0
2014-01-23,830.7134,831.0657,827.6999,828.8604,73984840.0
2014-01-24,828.5178,834.3625,826.5506,827.6766,63488647.0
2014-01-27,827.5767,829.7781,822.3143,827.1353,57914022.0
2014-01-28,827.3887,832.0584,826.32,828.804,61558189.0
2014-01-29,829.9441,832.8472,828.4523,832.1596,43894050.0
2014-01-30,834.8905,841.7038,833.719,840.06,64789550.0
2014-01-31,840.0855,840.5384,834.8081,840.1634,62887937.0
2014-02-03,839.416,839.6748,833.5929,837.2148,71585316.0
2014-02-04,836.3927,837.3144,832.0949,833.5548,65942446.0
2014-02-05,834.3235,840.6462,834.1518,839.331,84161598.0
2014-02-06,839.6757,843.2985,837.514,840.0919,54055091.0
2014-02-07,839.3321,841.8962,831.1378,835.249,59894178.0
2014-02-10,834.6178,835.9036,831.2855,833.301,73147348.0
2014-02-11,834.9017,843.0449,834.9017,842.4127,101758697.0
2014-02-12,842.2074,843.4804,838.4311,841.9241,38177287.0
2014-02-13,844.8805,852.6375,844.8492,851.835,62094914.0
2014-02-14,852.0323,852.7965,847.9118,852.7965,89632100.0
2014-02-17,853.4461,858.6266,851.7718,857.9991,61527537.0
2014-02-18,856.7943,861.7937,853.5106,854.0854,45719710.0
2014-02-19,853.8532,855.384,852.7876,853.244,34382809.0
2014-02-20,854.7703,862.515,854.6485,860.431,57351662.0
2014-02-21,860.6448,864.3327,858.0513,861.26,53697125.0
2014-02-24,861.3394,864.2242,859.6122,861.4075,44545886.0
2014-02-25,862.1604,866.0428,859.5941,865.5261,91177127.0
2014-02-26,869.0436,872.7775,866.925,871.899,93878894.0
2014-02-27,873.1062,879.6287,872.2806,878.6799,43127314.0
2014-02-28,880.0607,882.6077,878.6231,881.6017,48310927.0
2014-03-03,876.304,876.3967,871.8322,872.2667,63793881.0
2014-03-04,874.3662,876.3003,871.5199,876.0526,76666443.0
2014-03-05,876.1809,880.1316,875.5417,876.3853,78056346.0
2014-03-06,875.6352,876.3141,867.0195,873.2605,132152753.0
2014-03-07,873.4144,876.7885,870.6918,873.5519,98057618.0
2014-03-10,869.773,869.773,858.9207,861.4566,64427117.0
2014-03-11,860.0941,862.0125,853.0873,853.7028,44837876.0
2014-03-12,853.8419,861.8075,851.2144,855.7533,103671157.0
2014-03-13,854.5488,857.9412,851.8875,852.6923,57533501.0
2014-03-14,850.6572,853.0438,847.0676,849.2171,31195650.0
2014-03-17,849.8753,852.9221,846.0014,851.7724,70376902.0
2014-03-18,850.7477,851.4666,842.6157,848.7568,81597558.0
2014-03-19,843.3955,844.3411,837.3125,837.3125,58252848.0
2014-03-20,837.6294,842.8343,834.7229,839.0093,77754103.0
2014-03-21,837.6533,839.3552,827.0245,827.5754,85729161.0
2014-03-24,826.6888,831.4037,819.2658,822.1766,66243942.0
2014-03-25,820.8304,822.632,806.6446,807.7783,97925981.0
2014-03-26,808.1425,810.5282,804.1981,808.487,126572175.0
2014-03-27,808.2654,810.7536,799.565,807.2526,36603792.0
2014-03-28,807.5779,808.831,800.8349,808.6868,79053759.0
2014-03-31,810.1925,819.2076,804.1123,818.1127,41480436.0
2014-04-01,815.6074,816.5236,806.9506,810.2086,125502730.0
2014-04-02,807.5291,810.2714,798.4948,803.0989,73448966.0
2014-04-03,800.891,801.6877,792.88,796.147,54583993.0
2014-04-04,792.8123,793.7827,787.2331,789.9496,82242125.0
2014-04-07,790.3683,794.6635,788.0616,791.3742,52223025.0
2014-04-08,790.8046,792.9673,783.8165,785.0345,101466893.0
2014-04-09,784.1918,791.7001,779.064,782.9628,36759759.0
2014-04-10,783.8052,788.7714,779.7934,786.5198,142328121.0
2014-04-11,786.7902,793.6661,784.779,791.4709,102938968.0
2014-04-14,796.0957,803.0215,794.4252,802.9357,69232202.0
2014-04-15,803.5084,808.3432,802.5278,806.826,77445545.0
2014-04-16,811.0463,815.7046,806.9629,814.9748,80622538.0
2014-04-17,814.4987,821.4991,811.9519,811.9519,38124184.0
2014-04-18,812.4337,816.6151,808.4587,813.9535,46013623.0
2014-04-21,813.3542,817.2463,807.5447,810.1888,82553025.0
2014-04-22,810.741,820.3126,810.0594,818.9173,65112367.0
2014-04-23,820.3863,825.4654,819.2585,823.6158,51072830.0
2014-04-24,824.0834,836.2024,823.6086,833.7843,72391173.0
2014-04-25,835.483,842.3874,834.891,840.7789,101624039.0
2014-04-28,841.1621,842.679,838.0294,841.931,81568540.0
2014-04-29,844.5507,850.0946,841.9931,849.9188,56615131.0
2014-04-30,850.1258,855.0446,848.7966,850.7015,62122504.0
2014-05-01,851.6752,856.0843,850.4976,853.6698,42835223.0
2014-05-02,853.8898,861.9128,852.6363,857.603,52787689.0
2014-05-05,859.5402,863.8486,857.4118,862.4331,38561659.0
2014-05-06,863.4843,867.8646,861.1846,865.738,56959782.0
2014-05-07,870.3393,877.8848,868.5748,877.8848,63923624.0
2014-05-08,875.1071,876.3189,866.2974,868.756,55863931.0
2014-05-09,866.2997,868.372,863.0118,864.7032,91398065.0
2014-05-12,867.9613,874.2507,866.5448,874.2507,49092457.0
2014-05-13,870.9048,872.1542,863.9722,867.4186,41554371.0
2014-05-14,868.4854,875.6376,868.221,871.2762,63780362.0
2014-05-15,870.754,870.754,862.0928,865.3951,75437780.0
2014-05-16,865.7712,867.9402,862.2309,866.8299,126096247.0
2014-05-19,867.3643,874.9618,865.8192,871.9681,61777928.0
2014-05-20,872.7795,877.0332,871.4606,873.3029,94488996.0
2014-05-21,872.9621,873.2912,863.5269,870.5677,41724902.0
2014-05-22,871.3796,879.9601,868.6349,875.5229,67775519.0
2014-05-23,876.7278,880.0947,873.1357,880.0609,61999862.0
2014-05-26,880.2605,883.1072,878.4521,880.6614,90292816.0
2014-05-27,879.4506,880.2184,868.8293,869.5512,73122211.0
2014-05-28,868.3095,868.4232,859.4729,867.0703,96913809.0
2014-05-29,866.3713,866.5272,860.226,862.5271,36008185.0
2014-05-30,867.0661,872.3291,865.1695,872.3144,81250220.0
2014-06-02,871.4856,873.1071,865.7636,868.8748,60136479.0
2014-06-03,872.129,878.1682,870.4783,878.1682,74696981.0
2014-06-04,878.63,884.9505,877.789,882.0722,37114284.0
2014-06-05,883.5125,889.054,882.7011,885.9913,53920275.0
2014-06-06,886.8268,894.6684,886.6432,893.6306,105399212.0
2014-06-09,893.8345,896.6547,890.0265,895.1712,42524119.0
2014-06-10,891.5736,892.2748,887.6562,888.6292,77741978.0
2014-06-11,888.6785,889.8378,884.554,888.8312,124622236.0
2014-06-12,886.4481,886.9436,883.148,883.4312,54621060.0
2014-06-13,886.5947,894.4306,885.5905,890.9806,73893304.0
2014-06-16,890.9858,897.0736,889.951,890.9927,60859782.0
2014-06-17,894.6181,901.5026,894.1695,901.5026,61628320.0
2014-06-18,903.1097,904.2038,899.8208,904.1064,27453552.0
2014-06-19,903.354,907.7663,900.9153,902.8267,94856492.0
2014-06-20,888.723,889.066,880.4895,880.8904,43371453.0
2014-06-23,882.3291,891.5327,881.6296,891.2951,108955756.0
2014-06-24,890.1802,894.6989,887.5026,888.6869,73351332.0
2014-06-25,890.8106,894.4707,885.9279,894.3787,78821779.0
2014-06-26,895.6029,899.7893,892.3858,898.0206,62935723.0
2014-06-27,892.7621,895.8896,885.7856,886.4894,119982753.0
2014-06-30,887.2083,891.6136,877.399,891.6136,88403704.0
2014-07-01,891.712,899.6284,886.3692,897.2206,68725001.0
2014-07-02,898.6358,907.7217,895.9435,907.509,84497967.0
2014-07-03,908.3591,919.015,908.3591,916.5533,63596764.0
2014-07-04,916.1738,919.1339,911.8101,911.8101,45110759.0
2014-07-07,914.521,921.0787,911.8521,919.5982,79753389.0
2014-07-08,919.7582,929.064,919.0469,922.6497,39246108.0
2014-07-09,923.0693,930.7058,921.9059,925.5844,42402199.0
